country,year,age,sex,qx,,,,,
Belgium,2011,85,male,0.10989,,,,,
Belgium,2011,86,male,0.12044,,,,,
Belgium,2011,87,male,0.13282,,,,,
Belgium,2011,88,male,0.14451,,,,,
Belgium,2011,89,male,0.15983,,,,,
Belgium,2011,90,male,0.17964,,,,,
Belgium,2011,91,male,0.2045,,,,,
Belgium,2011,92,male,0.21434,,,,,
Belgium,2011,93,male,0.23853,,,,,
Belgium,2011,94,male,0.2658,,,,,
Belgium,2011,95,male,0.2768,,,,,
Belgium,2011,96,male,0.298,,,,,
Belgium,2011,97,male,0.31949,,,,,
Belgium,2011,98,male,0.34109,,,,,
Belgium,2011,99,male,0.36264,,,,,
Belgium,2011,100,male,0.38393,,,,,
Belgium,2011,101,male,0.40482,,,,,
Belgium,2011,102,male,0.42513,,,,,
Belgium,2011,103,male,0.44473,,,,,
Belgium,2011,104,male,0.4635,,,,,
Belgium,2011,105,male,0.48134,,,,,
Belgium,2011,106,male,0.49819,,,,,
Belgium,2011,107,male,0.51399,,,,,
Belgium,2011,108,male,0.52872,,,,,
Belgium,2011,109,male,0.54237,,,,,
Belgium,2011,110,male,1,,,,,
Belgium,2012,0,male,0.00433,,,,,
Belgium,2012,1,male,0.00042,,,,,
Belgium,2012,2,male,0.00027,,,,,
Belgium,2012,3,male,0.00009,,,,,
Belgium,2012,4,male,0.00018,,,,,
Belgium,2012,5,male,0.00006,,,,,
Belgium,2012,6,male,0.00015,,,,,
Belgium,2012,7,male,0.00017,,,,,
Belgium,2012,8,male,0.00006,,,,,
Belgium,2012,9,male,0.00008,,,,,
Belgium,2012,10,male,0.0001,,,,,
Belgium,2012,11,male,0.00026,,,,,
Belgium,2012,12,male,0.00013,,,,,
Belgium,2012,13,male,0.00006,,,,,
Belgium,2012,14,male,0.00021,,,,,
Belgium,2012,15,male,0.00023,,,,,
Belgium,2012,16,male,0.00025,,,,,
Belgium,2012,17,male,0.0004,,,,,
Belgium,2012,18,male,0.00045,,,,,
Belgium,2012,19,male,0.00062,,,,,
Belgium,2012,20,male,0.00066,,,,,
Belgium,2012,21,male,0.00052,,,,,
Belgium,2012,22,male,0.00075,,,,,
Belgium,2012,23,male,0.00058,,,,,
Belgium,2012,24,male,0.00066,,,,,
Belgium,2012,25,male,0.00084,,,,,
Belgium,2012,26,male,0.00075,,,,,
Belgium,2012,27,male,0.0007,,,,,
Belgium,2012,28,male,0.00071,,,,,
Belgium,2012,29,male,0.00072,,,,,
Belgium,2012,30,male,0.00072,,,,,
Belgium,2012,31,male,0.00101,,,,,
Belgium,2012,32,male,0.00095,,,,,
Belgium,2012,33,male,0.00089,,,,,
Belgium,2012,34,male,0.0009,,,,,
Belgium,2012,35,male,0.00095,,,,,
Belgium,2012,36,male,0.00101,,,,,
Belgium,2012,37,male,0.00121,,,,,
Belgium,2012,38,male,0.00127,,,,,
Belgium,2012,39,male,0.00141,,,,,
Belgium,2012,40,male,0.00124,,,,,
Belgium,2012,41,male,0.00171,,,,,
Belgium,2012,42,male,0.00182,,,,,
Belgium,2012,43,male,0.0021,,,,,
Belgium,2012,44,male,0.00171,,,,,
Belgium,2012,45,male,0.00241,,,,,
Belgium,2012,46,male,0.0025,,,,,
Belgium,2012,47,male,0.00277,,,,,
Belgium,2012,48,male,0.00279,,,,,
Belgium,2012,49,male,0.00302,,,,,
Belgium,2012,50,male,0.00354,,,,,
Belgium,2012,51,male,0.00456,,,,,
Belgium,2012,52,male,0.00463,,,,,
Belgium,2012,53,male,0.0052,,,,,
Belgium,2012,54,male,0.00612,,,,,
Belgium,2012,55,male,0.00647,,,,,
Belgium,2012,56,male,0.00619,,,,,
Belgium,2012,57,male,0.00829,,,,,
Belgium,2012,58,male,0.00824,,,,,
Belgium,2012,59,male,0.00964,,,,,
Belgium,2012,60,male,0.01005,,,,,
Belgium,2012,61,male,0.01119,,,,,
Belgium,2012,62,male,0.01222,,,,,
Belgium,2012,63,male,0.01297,,,,,
Belgium,2012,64,male,0.01401,,,,,
Belgium,2012,65,male,0.01445,,,,,
Belgium,2012,66,male,0.01661,,,,,
Belgium,2012,67,male,0.01742,,,,,
Belgium,2012,68,male,0.01861,,,,,
Belgium,2012,69,male,0.02113,,,,,
Belgium,2012,70,male,0.02329,,,,,
Belgium,2012,71,male,0.02528,,,,,
Belgium,2012,72,male,0.02659,,,,,
Belgium,2012,73,male,0.0312,,,,,
Belgium,2012,74,male,0.03183,,,,,
Belgium,2012,75,male,0.03549,,,,,
Belgium,2012,76,male,0.03965,,,,,
Belgium,2012,77,male,0.04469,,,,,
Belgium,2012,78,male,0.05035,,,,,
Belgium,2012,79,male,0.05401,,,,,
Belgium,2012,80,male,0.06427,,,,,
Belgium,2012,81,male,0.06761,,,,,
Belgium,2012,82,male,0.0793,,,,,
Belgium,2012,83,male,0.08666,,,,,
Belgium,2012,84,male,0.09918,,,,,
Belgium,2012,85,male,0.11229,,,,,
Belgium,2012,86,male,0.12666,,,,,
Belgium,2012,87,male,0.13907,,,,,
Belgium,2012,88,male,0.1568,,,,,
Belgium,2012,89,male,0.17008,,,,,
Belgium,2012,90,male,0.18217,,,,,
Belgium,2012,91,male,0.19863,,,,,
Belgium,2012,92,male,0.23524,,,,,
Belgium,2012,93,male,0.27617,,,,,
Belgium,2012,94,male,0.26703,,,,,
Belgium,2012,95,male,0.29387,,,,,
Belgium,2012,96,male,0.31645,,,,,
Belgium,2012,97,male,0.33918,,,,,
Belgium,2012,98,male,0.36186,,,,,
Belgium,2012,99,male,0.38428,,,,,
Belgium,2012,100,male,0.40623,,,,,
Belgium,2012,101,male,0.42754,,,,,
Belgium,2012,102,male,0.44804,,,,,
Belgium,2012,103,male,0.46761,,,,,
Belgium,2012,104,male,0.48612,,,,,
Belgium,2012,105,male,0.50352,,,,,
Belgium,2012,106,male,0.51975,,,,,
Belgium,2012,107,male,0.53478,,,,,
Belgium,2012,108,male,0.54863,,,,,
Belgium,2012,109,male,0.56131,,,,,
Belgium,2012,110,male,1,,,,,
Belgium,2013,0,male,0.00383,,,,,
Belgium,2013,1,male,0.00047,,,,,
Belgium,2013,2,male,0.00019,,,,,
Belgium,2013,3,male,0.00015,,,,,
Belgium,2013,4,male,0.00013,,,,,
Belgium,2013,5,male,0.0001,,,,,
Belgium,2013,6,male,0.00011,,,,,
Belgium,2013,7,male,0.00008,,,,,
Belgium,2013,8,male,0.00011,,,,,
Belgium,2013,9,male,0.00008,,,,,
Belgium,2013,10,male,0.00008,,,,,
Belgium,2013,11,male,0.00008,,,,,
Belgium,2013,12,male,0.00006,,,,,
Belgium,2013,13,male,0.0001,,,,,
Belgium,2013,14,male,0.00016,,,,,
Belgium,2013,15,male,0.00019,,,,,
Belgium,2013,16,male,0.00014,,,,,
Belgium,2013,17,male,0.00033,,,,,
Belgium,2013,18,male,0.00042,,,,,
Belgium,2013,19,male,0.00059,,,,,
Belgium,2013,20,male,0.00068,,,,,
Belgium,2013,21,male,0.00067,,,,,
Belgium,2013,22,male,0.00067,,,,,
Belgium,2013,23,male,0.00058,,,,,
Belgium,2013,24,male,0.00058,,,,,
Belgium,2013,25,male,0.00072,,,,,
Belgium,2013,26,male,0.00075,,,,,
Belgium,2013,27,male,0.00063,,,,,
Belgium,2013,28,male,0.0008,,,,,
Belgium,2013,29,male,0.00094,,,,,
Belgium,2013,30,male,0.00077,,,,,
Belgium,2013,31,male,0.00073,,,,,
Belgium,2013,32,male,0.00068,,,,,
Belgium,2013,33,male,0.00081,,,,,
Belgium,2013,34,male,0.00089,,,,,
Belgium,2013,35,male,0.00117,,,,,
Belgium,2013,36,male,0.00105,,,,,
Belgium,2013,37,male,0.00099,,,,,
Belgium,2013,38,male,0.00121,,,,,
Belgium,2013,39,male,0.00114,,,,,
Belgium,2013,40,male,0.00176,,,,,
Belgium,2013,41,male,0.00131,,,,,
Belgium,2013,42,male,0.0015,,,,,
Belgium,2013,43,male,0.00202,,,,,
Belgium,2013,44,male,0.00193,,,,,
Belgium,2013,45,male,0.00213,,,,,
Belgium,2013,46,male,0.00237,,,,,
Belgium,2013,47,male,0.00239,,,,,
Belgium,2013,48,male,0.00294,,,,,
Belgium,2013,49,male,0.00324,,,,,
Belgium,2013,50,male,0.00332,,,,,
Belgium,2013,51,male,0.0037,,,,,
Belgium,2013,52,male,0.00451,,,,,
Belgium,2013,53,male,0.00469,,,,,
Belgium,2013,54,male,0.00588,,,,,
Belgium,2013,55,male,0.00612,,,,,
Belgium,2013,56,male,0.00654,,,,,
Belgium,2013,57,male,0.00768,,,,,
Belgium,2013,58,male,0.00821,,,,,
Belgium,2013,59,male,0.00859,,,,,
Belgium,2013,60,male,0.01048,,,,,
Belgium,2013,61,male,0.01101,,,,,
Belgium,2013,62,male,0.01158,,,,,
Belgium,2013,63,male,0.01205,,,,,
Belgium,2013,64,male,0.01335,,,,,
Belgium,2013,65,male,0.01518,,,,,
Belgium,2013,66,male,0.01672,,,,,
Belgium,2013,67,male,0.01694,,,,,
Belgium,2013,68,male,0.0192,,,,,
Belgium,2013,69,male,0.02045,,,,,
Belgium,2013,70,male,0.02286,,,,,
Belgium,2013,71,male,0.025,,,,,
Belgium,2013,72,male,0.02703,,,,,
Belgium,2013,73,male,0.03018,,,,,
Belgium,2013,74,male,0.033,,,,,
Belgium,2013,75,male,0.0351,,,,,
Belgium,2013,76,male,0.04,,,,,
Belgium,2013,77,male,0.0443,,,,,
Belgium,2013,78,male,0.04869,,,,,
Belgium,2013,79,male,0.05422,,,,,
Belgium,2013,80,male,0.05966,,,,,
Belgium,2013,81,male,0.06739,,,,,
Belgium,2013,82,male,0.07485,,,,,
Belgium,2013,83,male,0.0848,,,,,
Belgium,2013,84,male,0.09693,,,,,
Belgium,2013,85,male,0.11114,,,,,
Belgium,2013,86,male,0.12478,,,,,
Belgium,2013,87,male,0.13978,,,,,
Belgium,2013,88,male,0.15201,,,,,
Belgium,2013,89,male,0.17209,,,,,
Belgium,2013,90,male,0.18473,,,,,
Belgium,2013,91,male,0.19672,,,,,
Belgium,2013,92,male,0.22946,,,,,
Belgium,2013,93,male,0.25361,,,,,
Belgium,2013,94,male,0.26769,,,,,
Belgium,2013,95,male,0.29357,,,,,
Belgium,2013,96,male,0.31658,,,,,
Belgium,2013,97,male,0.33974,,,,,
Belgium,2013,98,male,0.36284,,,,,
Belgium,2013,99,male,0.38566,,,,,
Belgium,2013,100,male,0.40799,,,,,
Belgium,2013,101,male,0.42964,,,,,
Belgium,2013,102,male,0.45043,,,,,
Belgium,2013,103,male,0.47023,,,,,
Belgium,2013,104,male,0.48894,,,,,
Belgium,2013,105,male,0.50647,,,,,
Belgium,2013,106,male,0.52278,,,,,
Belgium,2013,107,male,0.53785,,,,,
Belgium,2013,108,male,0.55169,,,,,
Belgium,2013,109,male,0.56433,,,,,
Belgium,2013,110,male,1,,,,,
Belgium,2014,0,male,0.00383,,,,,
Belgium,2014,1,male,0.00038,,,,,
Belgium,2014,2,male,0.0002,,,,,
Belgium,2014,3,male,0.00013,,,,,
Belgium,2014,4,male,0.00007,,,,,
Belgium,2014,5,male,0.00009,,,,,
Belgium,2014,6,male,0.00006,,,,,
Belgium,2014,7,male,0.00003,,,,,
Belgium,2014,8,male,0.00006,,,,,
Belgium,2014,9,male,0.00014,,,,,
Belgium,2014,10,male,0.00006,,,,,
Belgium,2014,11,male,0.00018,,,,,
Belgium,2014,12,male,0.00006,,,,,
Belgium,2014,13,male,0.00005,,,,,
Belgium,2014,14,male,0.00028,,,,,
Belgium,2014,15,male,0.00025,,,,,
Belgium,2014,16,male,0.00016,,,,,
Belgium,2014,17,male,0.00046,,,,,
Belgium,2014,18,male,0.00054,,,,,
Belgium,2014,19,male,0.00055,,,,,
Belgium,2014,20,male,0.00049,,,,,
Belgium,2014,21,male,0.00058,,,,,
Belgium,2014,22,male,0.00075,,,,,
Belgium,2014,23,male,0.00079,,,,,
Belgium,2014,24,male,0.00064,,,,,
Belgium,2014,25,male,0.00071,,,,,
Belgium,2014,26,male,0.00064,,,,,
Belgium,2014,27,male,0.00071,,,,,
Belgium,2014,28,male,0.00058,,,,,
Belgium,2014,29,male,0.00068,,,,,
Belgium,2014,30,male,0.00078,,,,,
Belgium,2014,31,male,0.00095,,,,,
Belgium,2014,32,male,0.00063,,,,,
Belgium,2014,33,male,0.00104,,,,,
Belgium,2014,34,male,0.00094,,,,,
Belgium,2014,35,male,0.0009,,,,,
Belgium,2014,36,male,0.00091,,,,,
Belgium,2014,37,male,0.00113,,,,,
Belgium,2014,38,male,0.00093,,,,,
Belgium,2014,39,male,0.00114,,,,,
Belgium,2014,40,male,0.00125,,,,,
Belgium,2014,41,male,0.0014,,,,,
Belgium,2014,42,male,0.00153,,,,,
Belgium,2014,43,male,0.00178,,,,,
Belgium,2014,44,male,0.002,,,,,
Belgium,2014,45,male,0.00213,,,,,
Belgium,2014,46,male,0.00217,,,,,
Belgium,2014,47,male,0.00284,,,,,
Belgium,2014,48,male,0.00245,,,,,
Belgium,2014,49,male,0.00281,,,,,
Belgium,2014,50,male,0.00339,,,,,
Belgium,2014,51,male,0.00367,,,,,
Belgium,2014,52,male,0.00396,,,,,
Belgium,2014,53,male,0.00435,,,,,
Belgium,2014,54,male,0.00544,,,,,
Belgium,2014,55,male,0.00616,,,,,
Belgium,2014,56,male,0.00678,,,,,
Belgium,2014,57,male,0.00744,,,,,
Belgium,2014,58,male,0.0077,,,,,
Belgium,2014,59,male,0.00862,,,,,
Belgium,2014,60,male,0.00916,,,,,
Belgium,2014,61,male,0.01011,,,,,
Belgium,2014,62,male,0.01101,,,,,
Belgium,2014,63,male,0.01113,,,,,
Belgium,2014,64,male,0.01261,,,,,
Belgium,2014,65,male,0.01407,,,,,
Belgium,2014,66,male,0.01649,,,,,
Belgium,2014,67,male,0.0166,,,,,
Belgium,2014,68,male,0.01825,,,,,
Belgium,2014,69,male,0.02061,,,,,
Belgium,2014,70,male,0.02226,,,,,
Belgium,2014,71,male,0.02379,,,,,
Belgium,2014,72,male,0.02578,,,,,
Belgium,2014,73,male,0.02744,,,,,
Belgium,2014,74,male,0.02863,,,,,
Belgium,2014,75,male,0.03163,,,,,
Belgium,2014,76,male,0.03642,,,,,
Belgium,2014,77,male,0.0397,,,,,
Belgium,2014,78,male,0.04422,,,,,
Belgium,2014,79,male,0.05026,,,,,
Belgium,2014,80,male,0.05644,,,,,
Belgium,2014,81,male,0.06241,,,,,
Belgium,2014,82,male,0.07131,,,,,
Belgium,2014,83,male,0.08049,,,,,
Belgium,2014,84,male,0.08854,,,,,
Belgium,2014,85,male,0.10107,,,,,
Belgium,2014,86,male,0.11863,,,,,
Belgium,2014,87,male,0.13189,,,,,
Belgium,2014,88,male,0.13805,,,,,
Belgium,2014,89,male,0.15498,,,,,
Belgium,2014,90,male,0.17624,,,,,
Belgium,2014,91,male,0.19148,,,,,
Belgium,2014,92,male,0.19895,,,,,
Belgium,2014,93,male,0.23328,,,,,
Belgium,2014,94,male,0.2499,,,,,
Belgium,2014,95,male,0.26985,,,,,
Belgium,2014,96,male,0.29148,,,,,
Belgium,2014,97,male,0.31348,,,,,
Belgium,2014,98,male,0.33565,,,,,
Belgium,2014,99,male,0.3578,,,,,
Belgium,2014,100,male,0.37973,,,,,
Belgium,2014,101,male,0.40127,,,,,
Belgium,2014,102,male,0.42222,,,,,
Belgium,2014,103,male,0.44245,,,,,
Belgium,2014,104,male,0.46182,,,,,
Belgium,2014,105,male,0.48021,,,,,
Belgium,2014,106,male,0.49756,,,,,
Belgium,2014,107,male,0.51381,,,,,
Belgium,2014,108,male,0.52893,,,,,
Belgium,2014,109,male,0.54292,,,,,
Belgium,2014,110,male,1,,,,,
Belgium,2015,0,male,0.00358,,,,,
Belgium,2015,1,male,0.00028,,,,,
Belgium,2015,2,male,0.00018,,,,,
Belgium,2015,3,male,0.00004,,,,,
Belgium,2015,4,male,0.00013,,,,,
Belgium,2015,5,male,0.00018,,,,,
Belgium,2015,6,male,0.00013,,,,,
Belgium,2015,7,male,0.00009,,,,,
Belgium,2015,8,male,0.00003,,,,,
Belgium,2015,9,male,0.00003,,,,,
Belgium,2015,10,male,0.00006,,,,,
Belgium,2015,11,male,0.00013,,,,,
Belgium,2015,12,male,0.0001,,,,,
Belgium,2015,13,male,0.00006,,,,,
Belgium,2015,14,male,0.00009,,,,,
Belgium,2015,15,male,0.00014,,,,,
Belgium,2015,16,male,0.00028,,,,,
Belgium,2015,17,male,0.00023,,,,,
Belgium,2015,18,male,0.00038,,,,,
Belgium,2015,19,male,0.0004,,,,,
Belgium,2015,20,male,0.00056,,,,,
Belgium,2015,21,male,0.00054,,,,,
Belgium,2015,22,male,0.00064,,,,,
Belgium,2015,23,male,0.00064,,,,,
Belgium,2015,24,male,0.00076,,,,,
Belgium,2015,25,male,0.0006,,,,,
Belgium,2015,26,male,0.00054,,,,,
Belgium,2015,27,male,0.00059,,,,,
Belgium,2015,28,male,0.00058,,,,,
Belgium,2015,29,male,0.00071,,,,,
Belgium,2015,30,male,0.0008,,,,,
Belgium,2015,31,male,0.00072,,,,,
Belgium,2015,32,male,0.00097,,,,,
Belgium,2015,33,male,0.00076,,,,,
Belgium,2015,34,male,0.00077,,,,,
Belgium,2015,35,male,0.00082,,,,,
Belgium,2015,36,male,0.0013,,,,,
Belgium,2015,37,male,0.00099,,,,,
Belgium,2015,38,male,0.00105,,,,,
Belgium,2015,39,male,0.00129,,,,,
Belgium,2015,40,male,0.00122,,,,,
Belgium,2015,41,male,0.00115,,,,,
Belgium,2015,42,male,0.00147,,,,,
Belgium,2015,43,male,0.00186,,,,,
Belgium,2015,44,male,0.00205,,,,,
Belgium,2015,45,male,0.00241,,,,,
Belgium,2015,46,male,0.00204,,,,,
Belgium,2015,47,male,0.00251,,,,,
Belgium,2015,48,male,0.00264,,,,,
Belgium,2015,49,male,0.00285,,,,,
Belgium,2015,50,male,0.00305,,,,,
Belgium,2015,51,male,0.00369,,,,,
Belgium,2015,52,male,0.00396,,,,,
Belgium,2015,53,male,0.0049,,,,,
Belgium,2015,54,male,0.0046,,,,,
Belgium,2015,55,male,0.00569,,,,,
Belgium,2015,56,male,0.0065,,,,,
Belgium,2015,57,male,0.00712,,,,,
Belgium,2015,58,male,0.00773,,,,,
Belgium,2015,59,male,0.00898,,,,,
Belgium,2015,60,male,0.00963,,,,,
Belgium,2015,61,male,0.00994,,,,,
Belgium,2015,62,male,0.01201,,,,,
Belgium,2015,63,male,0.01181,,,,,
Belgium,2015,64,male,0.0131,,,,,
Belgium,2015,65,male,0.01403,,,,,
Belgium,2015,66,male,0.01542,,,,,
Belgium,2015,67,male,0.01668,,,,,
Belgium,2015,68,male,0.01825,,,,,
Belgium,2015,69,male,0.02008,,,,,
Belgium,2015,70,male,0.02109,,,,,
Belgium,2015,71,male,0.02268,,,,,
Belgium,2015,72,male,0.02558,,,,,
Belgium,2015,73,male,0.02809,,,,,
Belgium,2015,74,male,0.03134,,,,,
Belgium,2015,75,male,0.03329,,,,,
Belgium,2015,76,male,0.03742,,,,,
Belgium,2015,77,male,0.04209,,,,,
Belgium,2015,78,male,0.04508,,,,,
Belgium,2015,79,male,0.05257,,,,,
Belgium,2015,80,male,0.05922,,,,,
Belgium,2015,81,male,0.06264,,,,,
Belgium,2015,82,male,0.07159,,,,,
Belgium,2015,83,male,0.08135,,,,,
Belgium,2015,84,male,0.0901,,,,,
Belgium,2015,85,male,0.09934,,,,,
Belgium,2015,86,male,0.11761,,,,,
Belgium,2015,87,male,0.13109,,,,,
Belgium,2015,88,male,0.1445,,,,,
Belgium,2015,89,male,0.16279,,,,,
Belgium,2015,90,male,0.1743,,,,,
Belgium,2015,91,male,0.19945,,,,,
Belgium,2015,92,male,0.21137,,,,,
Belgium,2015,93,male,0.24206,,,,,
Belgium,2015,94,male,0.27676,,,,,
Belgium,2015,95,male,0.28161,,,,,
Belgium,2015,96,male,0.30432,,,,,
Belgium,2015,97,male,0.3273,,,,,
Belgium,2015,98,male,0.35034,,,,,
Belgium,2015,99,male,0.37322,,,,,
Belgium,2015,100,male,0.39572,,,,,
Belgium,2015,101,male,0.41765,,,,,
Belgium,2015,102,male,0.43883,,,,,
Belgium,2015,103,male,0.4591,,,,,
Belgium,2015,104,male,0.47834,,,,,
Belgium,2015,105,male,0.49646,,,,,
Belgium,2015,106,male,0.51339,,,,,
Belgium,2015,107,male,0.52911,,,,,
Belgium,2015,108,male,0.5436,,,,,
Belgium,2015,109,male,0.55688,,,,,
Belgium,2015,110,male,1,,,,,
Belgium,2016,0,male,0.00393,,,,,
Belgium,2016,1,male,0.00016,,,,,
Belgium,2016,2,male,0.00014,,,,,
Belgium,2016,3,male,0.00005,,,,,
Belgium,2016,4,male,0.00015,,,,,
Belgium,2016,5,male,0.00009,,,,,
Belgium,2016,6,male,0.00013,,,,,
Belgium,2016,7,male,0.00013,,,,,
Belgium,2016,8,male,0.00016,,,,,
Belgium,2016,9,male,0.00009,,,,,
Belgium,2016,10,male,0.00009,,,,,
Belgium,2016,11,male,0.00008,,,,,
Belgium,2016,12,male,0.00006,,,,,
Belgium,2016,13,male,0.00011,,,,,
Belgium,2016,14,male,0.00011,,,,,
Belgium,2016,15,male,0.00012,,,,,
Belgium,2016,16,male,0.00014,,,,,
Belgium,2016,17,male,0.0002,,,,,
Belgium,2016,18,male,0.00043,,,,,
Belgium,2016,19,male,0.00063,,,,,
Belgium,2016,20,male,0.00046,,,,,
Belgium,2016,21,male,0.00056,,,,,
Belgium,2016,22,male,0.00064,,,,,
Belgium,2016,23,male,0.0007,,,,,
Belgium,2016,24,male,0.00049,,,,,
Belgium,2016,25,male,0.00072,,,,,
Belgium,2016,26,male,0.00054,,,,,
Belgium,2016,27,male,0.00062,,,,,
Belgium,2016,28,male,0.00085,,,,,
Belgium,2016,29,male,0.00059,,,,,
Belgium,2016,30,male,0.00086,,,,,
Belgium,2016,31,male,0.00082,,,,,
Belgium,2016,32,male,0.00087,,,,,
Belgium,2016,33,male,0.00088,,,,,
Belgium,2016,34,male,0.00085,,,,,
Belgium,2016,35,male,0.00094,,,,,
Belgium,2016,36,male,0.00098,,,,,
Belgium,2016,37,male,0.0012,,,,,
Belgium,2016,38,male,0.00098,,,,,
Belgium,2016,39,male,0.00126,,,,,
Belgium,2016,40,male,0.00127,,,,,
Belgium,2016,41,male,0.00133,,,,,
Belgium,2016,42,male,0.00151,,,,,
Belgium,2016,43,male,0.00176,,,,,
Belgium,2016,44,male,0.0024,,,,,
Belgium,2016,45,male,0.00195,,,,,
Belgium,2016,46,male,0.00233,,,,,
Belgium,2016,47,male,0.00227,,,,,
Belgium,2016,48,male,0.00237,,,,,
Belgium,2016,49,male,0.00296,,,,,
Belgium,2016,50,male,0.00332,,,,,
Belgium,2016,51,male,0.00343,,,,,
Belgium,2016,52,male,0.00399,,,,,
Belgium,2016,53,male,0.00412,,,,,
Belgium,2016,54,male,0.00472,,,,,
Belgium,2016,55,male,0.0051,,,,,
Belgium,2016,56,male,0.00573,,,,,
Belgium,2016,57,male,0.00684,,,,,
Belgium,2016,58,male,0.00724,,,,,
Belgium,2016,59,male,0.00804,,,,,
Belgium,2016,60,male,0.00945,,,,,
Belgium,2016,61,male,0.01018,,,,,
Belgium,2016,62,male,0.01114,,,,,
Belgium,2016,63,male,0.01132,,,,,
Belgium,2016,64,male,0.01291,,,,,
Belgium,2016,65,male,0.01414,,,,,
Belgium,2016,66,male,0.01556,,,,,
Belgium,2016,67,male,0.01615,,,,,
Belgium,2016,68,male,0.01877,,,,,
Belgium,2016,69,male,0.01917,,,,,
Belgium,2016,70,male,0.02033,,,,,
Belgium,2016,71,male,0.02276,,,,,
Belgium,2016,72,male,0.02605,,,,,
Belgium,2016,73,male,0.02782,,,,,
Belgium,2016,74,male,0.02961,,,,,
Belgium,2016,75,male,0.03366,,,,,
Belgium,2016,76,male,0.03818,,,,,
Belgium,2016,77,male,0.04044,,,,,
Belgium,2016,78,male,0.04444,,,,,
Belgium,2016,79,male,0.04918,,,,,
Belgium,2016,80,male,0.05539,,,,,
Belgium,2016,81,male,0.06082,,,,,
Belgium,2016,82,male,0.07082,,,,,
Belgium,2016,83,male,0.07738,,,,,
Belgium,2016,84,male,0.08696,,,,,
Belgium,2016,85,male,0.09705,,,,,
Belgium,2016,86,male,0.11227,,,,,
Belgium,2016,87,male,0.12535,,,,,
Belgium,2016,88,male,0.1402,,,,,
Belgium,2016,89,male,0.15697,,,,,
Belgium,2016,90,male,0.16942,,,,,
Belgium,2016,91,male,0.18998,,,,,
Belgium,2016,92,male,0.21112,,,,,
Belgium,2016,93,male,0.23704,,,,,
Belgium,2016,94,male,0.2496,,,,,
Belgium,2016,95,male,0.27209,,,,,
Belgium,2016,96,male,0.29439,,,,,
Belgium,2016,97,male,0.31705,,,,,
Belgium,2016,98,male,0.33987,,,,,
Belgium,2016,99,male,0.36262,,,,,
Belgium,2016,100,male,0.3851,,,,,
Belgium,2016,101,male,0.40711,,,,,
Belgium,2016,102,male,0.42846,,,,,
Belgium,2016,103,male,0.449,,,,,
Belgium,2016,104,male,0.46858,,,,,
Belgium,2016,105,male,0.48711,,,,,
Belgium,2016,106,male,0.5045,,,,,
Belgium,2016,107,male,0.52071,,,,,
Belgium,2016,108,male,0.53573,,,,,
Belgium,2016,109,male,0.54954,,,,,
Belgium,2016,110,male,1,,,,,
Belgium,2017,0,male,0.0039,,,,,
Belgium,2017,1,male,0.00027,,,,,
Belgium,2017,2,male,0.00023,,,,,
Belgium,2017,3,male,0.00014,,,,,
Belgium,2017,4,male,0.00015,,,,,
Belgium,2017,5,male,0.00009,,,,,
Belgium,2017,6,male,0.00012,,,,,
Belgium,2017,7,male,0.00006,,,,,
Belgium,2017,8,male,0.00012,,,,,
Belgium,2017,9,male,0.00015,,,,,
Belgium,2017,10,male,0.00004,,,,,
Belgium,2017,11,male,0.00012,,,,,
Belgium,2017,12,male,0.00021,,,,,
Belgium,2017,13,male,0.00014,,,,,
Belgium,2017,14,male,0.00014,,,,,
Belgium,2017,15,male,0.00016,,,,,
Belgium,2017,16,male,0.00015,,,,,
Belgium,2017,17,male,0.00023,,,,,
Belgium,2017,18,male,0.00038,,,,,
Belgium,2017,19,male,0.00056,,,,,
Belgium,2017,20,male,0.00059,,,,,
Belgium,2017,21,male,0.00047,,,,,
Belgium,2017,22,male,0.00053,,,,,
Belgium,2017,23,male,0.00054,,,,,
Belgium,2017,24,male,0.00062,,,,,
Belgium,2017,25,male,0.00062,,,,,
Belgium,2017,26,male,0.00058,,,,,
Belgium,2017,27,male,0.00072,,,,,
Belgium,2017,28,male,0.00063,,,,,
Belgium,2017,29,male,0.00058,,,,,
Belgium,2017,30,male,0.0006,,,,,
Belgium,2017,31,male,0.00075,,,,,
Belgium,2017,32,male,0.00073,,,,,
Belgium,2017,33,male,0.0008,,,,,
Belgium,2017,34,male,0.00096,,,,,
Belgium,2017,35,male,0.00086,,,,,
Belgium,2017,36,male,0.00089,,,,,
Belgium,2017,37,male,0.00116,,,,,
Belgium,2017,38,male,0.00121,,,,,
Belgium,2017,39,male,0.00132,,,,,
Belgium,2017,40,male,0.00111,,,,,
Belgium,2017,41,male,0.00127,,,,,
Belgium,2017,42,male,0.00161,,,,,
Belgium,2017,43,male,0.00163,,,,,
Belgium,2017,44,male,0.00227,,,,,
Belgium,2017,45,male,0.00173,,,,,
Belgium,2017,46,male,0.00198,,,,,
Belgium,2017,47,male,0.00252,,,,,
Belgium,2017,48,male,0.00265,,,,,
Belgium,2017,49,male,0.00289,,,,,
Belgium,2017,50,male,0.00279,,,,,
Belgium,2017,51,male,0.00367,,,,,
Belgium,2017,52,male,0.00356,,,,,
Belgium,2017,53,male,0.00404,,,,,
Belgium,2017,54,male,0.00403,,,,,
